latitude,longitude,landslide_susceptibility
8.99,81.921111,0.000416701784573281
8.99,82.171111,0.0004124500059690885
8.99,82.421111,0.0004082468265949397
8.99,82.671111,0.0004040916445604218
8.99,82.921111,0.00039998386592501406
8.99,83.171111,0.00039592290458730783
8.99,83.421111,0.0003919081821758512
8.99,83.671111,0.00038793912794157407
8.99,83.921111,0.0003840151786517896
8.99,84.171111,0.0003801357784857309
8.99,84.421111,0.00037630037893161036
8.99,84.671111,0.0003725084386851756
8.99,84.921111,0.00036875942354973855
8.99,85.171111,0.0003650528063376556
8.99,85.421111,0.0003613880667732412
8.99,85.671111,0.000357764691397082
8.99,85.921111,0.00035418217347174714
8.99,86.171111,0.00035064001288885745
8.99,86.421111,0.00034713771607750336
8.99,86.671111,0.0003436747959139872
8.99,86.921111,0.000340250771632871
8.99,87.171111,0.00033686516873930903
8.99,87.421111,0.00033351751892264983
8.99,87.671111,0.0003302073599712787
8.99,87.921111,0.0003269342356886979
8.99,88.171111,0.00032369769581080715
8.99,88.421111,0.00032049729592438546
8.99,88.671111,0.00031733259738673966
8.99,88.921111,0.0003142031672465127
8.99,89.171111,0.0003111085781656326
8.99,89.421111,0.0003080484083423784
8.99,89.671111,0.000305022241435556
8.99,89.921111,0.0003020296664897625
8.99,90.171111,0.0002990702778617201
8.99,90.421111,0.00029614367514766907
8.99,90.671111,0.00029324946311179873
8.99,90.921111,0.0002903872516157078
8.99,91.171111,0.00028755665554887187
8.99,91.421111,0.00028475729476010387
8.99,91.671111,0.0002819887939899977
8.99,91.921111,0.0002792507828043379
8.99,92.171111,0.0002765428955284549
8.99,92.421111,0.0002738647711825243
8.99,92.671111,0.0002712160534177837
8.99,92.921111,0.00026859639045366085
8.99,93.171111,0.00026600543501579757
8.99,93.421111,0.0002634428442749549
8.99,93.671111,0.0002609082797867908
8.99,93.921111,0.0002584014074324881
8.99,94.171111,0.0002559218973602336
8.99,94.421111,0.00025346942392752273
8.99,94.671111,0.0002510436656442856
8.99,94.921111,0.00024864430511681963
8.99,95.171111,0.0002462710289925165
8.99,95.421111,0.00024392352790537285
8.99,95.671111,0.00024160149642227195
8.99,95.921111,0.00023930463299002546
8.99,96.171111,0.00023703263988316623
8.99,96.421111,0.00023478522315247414
8.99,96.671111,0.00023256209257423494
8.99,96.921111,0.0002303629616002104
8.99,97.171111,0.0002281875473083183
9.24,72.421111,0.0006333955967769637
9.24,72.671111,0.0006266349635604667
9.24,72.921111,0.0006199543931688122
9.24,73.171111,0.0006133528638822377
9.24,73.421111,0.0006068293764605293
9.24,73.671111,0.0006003830487308529
9.24,73.921111,0.0005940140115280154
9.24,74.171111,0.0005877302757927956
9.24,74.421111,0.0005815911805803228
9.24,74.671111,0.0005759392876176096
9.24,74.921111,0.0005724585014816296
9.24,75.171111,0.0005783025472867595
9.24,75.421111,0.000620290826194133
9.24,75.671111,0.0007969910159086555
9.24,75.921111,0.001566742680437433
9.24,76.171111,0.006432121577275929
