s_no,latitude,longitude,slide_name,state,state_normalized,district,subdivision_or_taluk,material_involved,movement_type,initiation_year_raw,history_date_raw,event_year,source_page
3559,11.4625,76.583889,,Tamil Nadu,Tamil Nadu,Nilgiri,Udhagamandalam,Soil,Slide,0,,,59
3560,11.4628,76.0259,Ambedkar colony2 Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3561,11.4633,75.9248,Vettiozhinja Thottam Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,0,,,59
3562,11.465,76.0321,Kozhikodanchal Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3563,11.4653,75.9337,Poovanmala Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3564,11.466111,76.577778,,Tamil Nadu,Tamil Nadu,Nilgiri,Udhagamandalam,Debris,Slide,0,,,59
3565,11.4675,76.575,,Tamil Nadu,Tamil Nadu,Nilgiri,Udhagamandalam,Debris,Slide,0,,,59
3566,11.4675,76.0281,Nooranthodu LP School Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3567,11.469539,76.049333,Thusharagiri,Kerala,Kerala,Kozhikode,Thamarassery,Soil,Slide,2015,,2015.0,59
3568,11.469722,76.4125,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,59
3569,11.4703,76.4111,Nadukanichuram,Kerala,Kerala,Malappuram,Panthalur,,,2007,,2007.0,59
3570,11.470611,76.031028,Kodemcherry Village,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3571,11.4708,75.9213,Karinchola mala slide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3572,11.4747,75.9306,Kalvari Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,59
3573,11.475014,76.16935,Karimattam Estate,Kerala,Kerala,Malappuram,Vythiri,Debris,Flow,1984,,1984.0,59
3574,11.475556,76.358333,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,59
3575,11.476256,76.039217,Muttithodu,Kerala,Kerala,Kozhikode,Thamarassery,Soil,Slide,0,,,59
3576,11.476742,75.930898,Kattipara slide-1,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Fall,0,,,60
3577,11.477667,76.04075,Kodencherry Village,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,60
3578,11.477667,76.04075,Kodencherry Village,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,60
3579,11.477667,76.04075,Kodenchery Village,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,60
3580,11.48,76.36,Pandalur road slide,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3581,11.484167,76.441667,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3582,11.4891,76.0235,Chipplithodu (29th mile) Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,0,,,60
3583,11.489694,76.002278,Pudupadi Village,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,60
3584,11.4926,75.8665,Thoradumala rupture,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,2007,,2007.0,60
3585,11.4937,75.8901,Oranjottukunnu rupture,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Subsidence,2007,,2007.0,60
3586,11.493889,75.868056,Manicherimala,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,60
3587,11.494167,76.885,,Tamil Nadu,Tamil Nadu,Nilgiri,Kotagiri,Debris,Slide,0,,,60
3588,11.495833,76.360556,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Subsidence,0,,,60
3589,11.4978,75.8647,Kurumpoyil Landslide,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,0,,,60
3590,11.498056,76.334167,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3591,11.500222,76.585917,,Tamil Nadu,Tamil Nadu,Nilgiri,Udhagamandalam,Debris,Slide,0,,,60
3592,11.501078,76.003206,Moopankuzhi-1,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,2008,,2008.0,60
3593,11.501625,76.004372,Valliyad,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,2008,,2008.0,60
3594,11.502122,76.007044,Valliyad-Moopankuzhi,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,2007,,2007.0,60
3595,11.502222,76.164722,Attamala,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,60
3596,11.502222,76.164722,Rattakolly,Kerala,Kerala,Wayanad,Vythiri,Soil,Slide,0,,,60
3597,11.5025,75.842222,ponodumala,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,2004,,2004.0,60
3598,11.503183,76.006814,Moopankuzhi,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,1982,,1982.0,60
3599,11.505794,76.135806,Tea Estate-Soochipara Rd,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,60
3600,11.505833,75.867778,Manicherimala,Kerala,Kerala,Wayanad,Koyilandi,Debris,Flow,2004,,2004.0,60
3601,11.506867,76.030142,Churam Road,Kerala,Kerala,Wayanad,Thamarassery,Debris,Slide,0,,,60
3602,11.5075,75.990833,Kanappankundu,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,2014,,2014.0,60
3603,11.5076,75.8817,Thalayad Landslide,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,60
3604,11.507778,75.878333,Manicherimala,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,2014,,2014.0,60
3605,11.508611,75.994167,Mayilallumpara,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,0,,,60
3606,11.509167,75.991667,Mayilampara rubber plantation,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,1994,,1994.0,60
3607,11.509444,75.858889,Manicherimala,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,1990,,1990.0,60
3608,11.509722,75.97,Mayilallumpara rubber plantation,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,0,,,60
3609,11.509792,76.024886,Near Lakkidi-Near Hairpin No.9,Kerala,Kerala,Wayanad,Thamarassery,Rock,Slide,0,,,60
3610,11.51,76.28,Cherambadi debris slide,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,2020,,2020.0,60
3611,11.51,76.3,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3612,11.51,76.32,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3613,11.51,76.32,Cherambadi road debris flow,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Flow,0,,,60
3614,11.51,76.31,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3615,11.51,76.32,Cherangode tea estate slide,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3616,11.51,76.32,Cherangode tea Cut slope,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3617,11.51,76.33,Cherangode tea Cut slope,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,60
3618,11.513611,75.846667,Idinjakunnu,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,1984,,1984.0,60
3619,11.514444,75.816389,Avidanallur,Kerala,Kerala,Wayanad,Koyilandi,Debris,Flow,2007,,2007.0,60
3620,11.5148,76.0151,Churam Landslide,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,0,,,60
3621,11.515833,75.8975,Periyamala,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,2007,,2007.0,60
3622,11.516111,75.843889,ponodumala,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,2004,,2004.0,60
3623,11.516353,76.909694,Chidi slide,Kerala,Kerala,Kozhikode,Kotagiri,Rock,Slide,0,,,60
3624,11.516389,75.893333,East of Kilikudikimala,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,0,,,60
3625,11.5169,75.8992,Periyamala land rupture,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Subsidence,2007,,2007.0,60
3626,11.518056,75.983056,Mayilampara forest,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,2013,,2013.0,60
3627,11.518333,75.899444,Kilikudikkimala rubber plantation,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,2007,,2007.0,60
3628,11.518705,75.877626,Kilikudikki,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,2007,,2007.0,60
3629,11.518889,75.8875,Kilikudikkimala rubber plantation,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,2007,,2007.0,60
3630,11.519206,76.135783,Kalladi,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2008,,2008.0,60
3631,11.519444,75.885,Kilikudikkimala,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,0,,,60
3632,11.52,76.5,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,60
3633,11.520556,75.859167,Manicherimala,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,1984,,1984.0,60
3634,11.520556,75.8725,Poovathunchola,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,1984,,1984.0,60
3635,11.523333,75.886667,27th mile periyamala,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Slide,1984,,1984.0,60
3636,11.524853,76.169294,Vallateri village road,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,60
3637,11.525,75.821667,Cherukkad,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,61
3638,11.525275,76.145222,Thanjirodu,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2009,,2009.0,61
3639,11.525278,75.878333,North of Kilikudikkimala,Kerala,Kerala,Wayanad,Thamarassery,Debris,Flow,1984,,1984.0,61
3640,11.526181,76.163231,Vallateri road,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3641,11.526258,76.154406,Kanthapara1,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,2009,,2009.0,61
3642,11.526589,76.144019,Thanjirodu1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2009,,2009.0,61
3643,11.526944,75.890556,28th mile periyamala,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,2008,,2008.0,61
3644,11.527778,75.878333,Vallanod,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,1984,,1984.0,61
3645,11.528111,76.023417,Lakkidi,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3646,11.52815,76.157156,Kanthapara,Kerala,Kerala,Wayanad,Vythiri,Rock,Fall,0,,,61
3647,11.5294,76.0293,Aramalakunnu Landslide,Kerala,Kerala,Wayanad,Vythiri,Soil,Slide,0,,,61
3648,11.529611,76.044556,Ayisha plantation pond,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3649,11.529722,75.876111,Vattachira ponodumala,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,2014,,2014.0,61
3650,11.53,76.47,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3651,11.53,76.47,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3652,11.53,76.47,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3653,11.53,76.47,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3654,11.53,76.47,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,2019,,2019.0,61
3655,11.53,76.46,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3656,11.53,76.46,Devarsholai road debris slide1,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3657,11.53,76.4,Sulthan Bathery road debris slide,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,61
3658,11.53,76.4,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,61
3659,11.53,76.26,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,61
3660,11.530277,76.14,Nellimunda,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3661,11.531108,76.187719,Rippon tea estate,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2012,,2012.0,61
3662,11.531636,76.182614,Vallateri Pudukkod road,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3663,11.533056,75.896667,Kuttali rubber plantation,Kerala,Kerala,Wayanad,Thamarassery,Debris,Flow,1984,,1984.0,61
3664,11.534194,76.228447,Nellimala-1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2008,,2008.0,61
3665,11.534444,76.026472,NH-212,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,61
3666,11.534597,76.189739,Rippon tea estate,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2010,,2010.0,61
3667,11.5346,76.0244,Veterinary College Landslide,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3668,11.534744,76.228631,Nellimala-2,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2008,,2008.0,61
3669,11.535417,76.018278,85,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,61
3670,11.5356,76.0215,Jawaharvidhya Nagar Landslide,Kerala,Kerala,Wayanad,Vythiri,Soil,Slide,0,,,61
3671,11.536361,76.041528,Vattappara2,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3672,11.536478,76.229122,Nellimala,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,2008,,2008.0,61
3673,11.536667,76.035778,Vattappara1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3674,11.5375,76.0275,Pookode lake 2,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,61
3675,11.537861,76.059,Niket,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3676,11.538517,76.151192,Arepetta-Anakkap,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2010,,2010.0,61
3677,11.538819,76.150189,Anakkap - Near 1st Mile,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2009,,2009.0,61
3678,11.53888,76.02722,Pookode lake 3,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,61
3679,11.539167,75.905278,Kuttali rubber plantation,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,2014,,2014.0,61
3680,11.539194,76.004222,50Acre 2,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,61
3681,11.539444,75.903056,Kuttali rubber plantation,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,1996,,1996.0,61
3682,11.539444,75.913056,Kakkayam,Kerala,Kerala,Kozhikode,Thamarassery,Debris,Flow,0,,,61
3683,11.54,76.027222,Pookode lake 1,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,61
3684,11.54,76.48,,Tamil Nadu,Tamil Nadu,Nilgiri,Gudalur,Debris,Slide,0,,,61
3685,11.54,76.41,Devarsholai road debris slide2,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,2019,,2019.0,61
3686,11.54,76.41,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,61
3687,11.54,76.41,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,61
3688,11.54,76.41,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,61
3689,11.540061,76.153442,Arepetta-Anakkap (Cut Slope Failure),Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2010,,2010.0,61
3690,11.540444,76.010611,Sugandhagiri 1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,61
3691,11.540461,76.172875,,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,61
3692,11.540794,76.154522,Arepetta-1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2010,,2010.0,61
3693,11.540817,76.172769,,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,61
3694,11.541958,76.137411,1st Mile,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,1961,,1961.0,61
3695,11.541972,76.000389,50Acre,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,61
3696,11.542717,76.121397,Kadoor-10 Number 1,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,2009,,2009.0,61
3697,11.543053,76.156533,Arepetta-Estate to 1mile road,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,1982,,1982.0,61
3698,11.54315,76.154031,Thazhe Arepetta,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,1961,,1961.0,62
3699,11.543167,76.178,Nedumkarana,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3700,11.543214,76.154,Arepetta Tea Estate-2,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2008,,2008.0,62
3701,11.543583,76.013528,Sugandhagiri 2nd unit 6,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3702,11.543631,76.122139,Kadoor-10 Number,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2009,,2009.0,62
3703,11.543989,76.1553,Arepetta Tea Estate-1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3704,11.544128,76.055258,Thalimala Ayisha 2,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3705,11.544167,75.939722,Attikod estate,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,62
3706,11.544592,76.178569,,Kerala,Kerala,Wayanad,Vythiri,Soil,Slide,0,,,62
3707,11.544722,75.936667,Sankaran puzha,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,62
3708,11.544833,76.011694,Sugandhagiri 2nd unit 2,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3709,11.544944,76.044917,Thalimala charity bridge,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3710,11.545028,76.010833,Sugandhagiri 2nd unit 1,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3711,11.545167,76.043198,Ayisha plantation1,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3712,11.545375,76.155881,Arepetta Tea Estate,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3713,11.546028,76.046303,Thalimala Ayisha1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3714,11.546194,76.008861,Sugandhagiri 2nd unit 5,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3715,11.547167,76.224153,Mupainad,Kerala,Kerala,Wayanad,Vythiri,Soil,Slide,2007,,2007.0,62
3716,11.547694,76.009222,Sugandhagiri 2nd unit 4,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3717,11.547778,76.008778,Sugandhagiri 2nd unit 3,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3718,11.548056,75.926944,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,2014,,2014.0,62
3719,11.548056,75.927222,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,2007,,2007.0,62
3720,11.548194,76.207722,Padivayal,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3721,11.548333,75.926667,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,2007,,2007.0,62
3722,11.548611,75.926944,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,62
3723,11.54888,76.39166,Vythiri 2,Kerala,Kerala,Wayanad,Panthalur,Rock,Slide,0,,,62
3724,11.549,76.002583,Sugandhagiri 3rd unit,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3725,11.549444,75.896111,Kakkayam,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Fall,0,,,62
3726,11.5495,75.9143,KakkaKam to kkayam Dam road slide_5,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,0,,,62
3727,11.5495,75.9143,KakkaKam to kkayam Dam road slide_5,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,0,,,62
3728,11.549694,76.055778,Thalimala ayisha 3,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3729,11.55,75.919167,Kakkayam,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,62
3730,11.55,76.0386,Vythiri 3,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3731,11.55,76.43,Nellakottai Cut slope,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,62
3732,11.55,76.43,Nellakottai stream bank failure,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,62
3733,11.55,76.41,,Tamil Nadu,Tamil Nadu,Nilgiri,Panthalur,Debris,Slide,0,,,62
3734,11.550339,76.136878,Mappilathottam,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2009,,2009.0,62
3735,11.55055,76.035,Pookod-Pozhuthana Rd,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3736,11.551778,75.916111,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Thamarassery,Rock,Slide,1984,,1984.0,62
3737,11.552222,75.904722,Kakkayam,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,62
3738,11.552333,76.101278,Erumakolli 1,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3739,11.552339,76.101264,Near road Jn towards Erumakolli School,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2015,,2015.0,62
3740,11.552539,76.0895,Near Chembera parking area,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,1961,,1961.0,62
3741,11.552778,76.038889,Vythiri busstand,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3742,11.552833,75.998972,Sugandhagiri 4th unit 1,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3743,11.553164,76.085942,Chembera,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2015,,2015.0,62
3744,11.553283,76.101244,Chembera 22,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2008,,2008.0,62
3745,11.5535,76.086278,Chembra peak 1,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3746,11.553583,75.996028,Sugandhagiri 4th unit 2,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3747,11.553778,76.089389,Chemra peak 2,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3748,11.554086,76.097822,Chembera2,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3749,11.554256,76.0928,Chembera1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,1961,,1961.0,62
3750,11.5543,76.127939,Kunnamangalam vayal,Kerala,Kerala,Wayanad,Vythiri,Debris,Subsidence,2007,,2007.0,62
3751,11.554431,76.131517,Meppadi-Near Market,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3752,11.554556,76.090528,Erumakolli 3,Kerala,Kerala,Wayanad,Vythiri,Debris,Flow,0,,,62
3753,11.554583,76.094833,Erumakolli 2,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,62
3754,11.5548,76.083589,Near Chembera Watch tower,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,2015,,2015.0,62
3755,11.555083,76.001472,Chennayakavala 4,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,62
3756,11.555278,75.908611,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,0,,,63
3757,11.555806,76.001417,Chennayakavala 3,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3758,11.556389,75.813611,Chembra,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,63
3759,11.556667,75.918889,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,63
3760,11.556833,76.129639,Meppadi PHC,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3761,11.556978,76.198161,Kadamad,Kerala,Kerala,Wayanad,Vythiri,Soil,Slide,2015,,2015.0,63
3762,11.557,75.9132,KakkaKam to kkayam Dam road slide_4,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,63
3763,11.55711,75.913033,KakkaKam to kakkayam Dam road slide_2,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,63
3764,11.557222,75.910278,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Fall,0,,,63
3765,11.557222,75.916611,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,1984,,1984.0,63
3766,11.557389,75.998472,Chennayakavala 1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3767,11.55746,76.912113,KakkaKam to kakkayam Dam road slide_1,Kerala,Kerala,Kozhikode,Kotagiri,Debris,Slide,0,,,63
3768,11.557778,75.916111,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,1984,,1984.0,63
3769,11.558333,75.795,Vengappatta,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,63
3770,11.558333,76.0375,Vythiri 1,Kerala,Kerala,Wayanad,Vythiri,Rock,Slide,0,,,63
3771,11.558611,75.899167,Kuttali,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,63
3772,11.55875,76.001361,Chennayakavala 2,Kerala,Kerala,Wayanad,Vythiri,Rock,Flow,0,,,63
3773,11.559383,76.135828,Poothakolly,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3774,11.559564,76.136561,Poothakolly-2,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,1961,,1961.0,63
3775,11.560225,76.136717,Poothakolly-1,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3776,11.560278,75.916111,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Soil,Slide,0,,,63
3777,11.56103,75.91486,KakkaKam to kkayam Dam road slide_3,Kerala,Kerala,Kozhikode,Koyilandi,Rock,Slide,0,,,63
3778,11.561111,76.128583,Kunnumangalam kunnu,Kerala,Kerala,Wayanad,Vythiri,Soil,Flow,0,,,63
3779,11.561389,75.929722,Attikod estate,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Flow,1994,,1994.0,63
3780,11.562956,76.132781,,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3781,11.563889,75.899722,Kakkayam hairpin,Kerala,Kerala,Kozhikode,Koyilandi,Debris,Slide,0,,,63
3782,11.564583,76.009056,kalloor,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
3783,11.565806,76.118333,82,Kerala,Kerala,Wayanad,Vythiri,Debris,Slide,0,,,63
